"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
"070136","亞光永豐76購01  ","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","0","201,000","-201,000","-201,000",
"066482","葡萄王凱基73購01","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","111,000","312,000","-201,000","-201,000",
"066244","京鼎永豐73購04  ","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","0","201,000","-201,000","-201,000",
"065816","東陽元富73購01  ","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","100,000","301,000","-201,000","-201,000",
"067732","智邦兆豐75購01  ","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","60,000","261,000","-201,000","-201,000",
"070513","大立光玉山76購01","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","53,000","255,000","-202,000","-202,000",
"068731","京鼎永豐75購01  ","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","0","202,000","-202,000","-202,000",
"069896","滬深2X群益76購02","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","0","202,000","-202,000","-202,000",
"060747","T50反1元大73購01","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","0","202,000","-202,000","-202,000",
"05401P","南電富邦87售01  ","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","0","202,000","-202,000","-202,000",
"065468","華新凱基73購01  ","0","0","0","0","0","0","0","0","0","-202,000","0","0","0","129,000","331,000","-202,000","-202,000",
"069617","台郡富邦77購01  ","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","421,000","624,000","-203,000","-203,000",
"070633","GIS群益76購06   ","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","169,000","372,000","-203,000","-203,000",
"070950","華通元大76購05  ","0","0","0","0","0","0","0","0","0","-203,000","0","0","0","100,000","303,000","-203,000","-203,000",
"070996","聯詠國泰77購01  ","0","0","0","0","0","0","0","0","0","-204,000","0","0","0","0","204,000","-204,000","-204,000",
"069711","智原兆豐76購01  ","0","0","0","0","0","0","0","0","0","-204,000","0","0","0","70,000","274,000","-204,000","-204,000",
"061583","敦泰元大73購01  ","0","0","0","0","0","0","0","0","0","-204,000","0","0","0","15,000","219,000","-204,000","-204,000",
"06015P","義隆元大88售01  ","0","0","0","0","0","0","0","0","0","-204,000","0","0","0","499,000","703,000","-204,000","-204,000",
"05779P","致茂群益87售01  ","0","0","0","0","0","0","0","0","0","-204,000","0","0","0","382,000","586,000","-204,000","-204,000",
"9904","寶成            ","814,000","1,035,513","-221,513","0","0","0","0","0","0","17,000","27,000","10,000","17,000","0","0","0","-204,513",
"070063","欣興凱基76購01  ","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","237,000","442,000","-205,000","-205,000",
"069850","華通國票76購01  ","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","7,000","212,000","-205,000","-205,000",
"066672","聯鈞元富74購01  ","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","78,000","283,000","-205,000","-205,000",
"066561","可成永豐73購05  ","0","0","0","0","0","0","0","0","0","-205,000","0","0","0","20,000","225,000","-205,000","-205,000",
"2359","所羅門          ","95,000","308,000","-213,000","0","0","0","0","0","0","8,000","8,000","0","8,000","0","0","0","-205,000",
"04540P","聯詠永豐94售02  ","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","198,000","404,000","-206,000","-206,000",
"04438P","微星群益94售01  ","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","4,000","210,000","-206,000","-206,000",
"04408P","台積電統一94售06","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","0","206,000","-206,000","-206,000",
"066894","健和興國泰74購01","0","0","0","0","0","0","0","0","0","-206,000","0","0","0","0","206,000","-206,000","-206,000",
"070916","宏碁統一76購02  ","0","0","0","0","0","0","0","0","0","-207,000","0","0","0","10,000","217,000","-207,000","-207,000",
"065641","智邦凱基75購01  ","0","0","0","0","0","0","0","0","0","-207,000","0","0","0","260,000","467,000","-207,000","-207,000",
"070618","宏達電永豐76購01","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","21,000","229,000","-208,000","-208,000",
"069578","國泰金群益75購03","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","124,000","332,000","-208,000","-208,000",
"068487","中鋼國票75購01  ","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","30,000","238,000","-208,000","-208,000",
"069174","創意永豐75購02  ","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","200,000","408,000","-208,000","-208,000",
"05979P","祥碩元大87售03  ","0","0","0","0","0","0","0","0","0","-208,000","0","0","0","0","208,000","-208,000","-208,000",
"2360","致茂            ","793,950","852,000","-58,050","0","0","0","47,000","37,000","10,000","-160,000","9,000","47,000","-38,000","3,000","125,000","-122,000","-208,050",
"070767","京鼎永豐76購02  ","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","0","209,000","-209,000","-209,000",
"05032P","可成凱基85售07  ","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","0","209,000","-209,000","-209,000",
"067277","晶豪科群益75購01","0","0","0","0","0","0","0","0","0","-209,000","0","0","0","199,000","408,000","-209,000","-209,000",
"04981P","欣興元大85售03  ","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
"04721P","正崴凱基94售02  ","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
"066273","高鐵元大73購01  ","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
"064950","華夏元大72購01  ","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
"068223","眾達永豐75購01  ","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","100,000","310,000","-210,000","-210,000",
"066603","京鼎永豐74購02  ","0","0","0","0","0","0","0","0","0","-210,000","0","0","0","0","210,000","-210,000","-210,000",
"068645","可成日盛75購01  ","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","0","211,000","-211,000","-211,000",
"04845P","台積電凱基94售33","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","113,000","324,000","-211,000","-211,000",
"065834","聯鈞元大73購01  ","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","59,000","270,000","-211,000","-211,000",
"065910","嘉澤群益73購04  ","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","237,000","448,000","-211,000","-211,000",
"067198","上銀元大74購02  ","0","0","0","0","0","0","0","0","0","-211,000","0","0","0","132,000","343,000","-211,000","-211,000",
"069608","華通國泰77購05  ","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","10,000","222,000","-212,000","-212,000",
"071109","台勝科國泰77購01","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","34,000","246,000","-212,000","-212,000",
"070367","景碩中信76購01  ","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","0","212,000","-212,000","-212,000",
"070261","揚明光永豐76購01","0","0","0","0","0","0","0","0","0","-212,000","0","0","0","0","212,000","-212,000","-212,000",
"070365","和碩國票76購01  ","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","0","213,000","-213,000","-213,000",
"070214","友達元富77購01  ","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","144,000","357,000","-213,000","-213,000",
"071064","正隆永豐78購01  ","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","0","213,000","-213,000","-213,000",
"070758","京鼎元大79購01  ","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","357,000","570,000","-213,000","-213,000",
"070755","長榮元大76購03  ","0","0","0","0","0","0","0","0","0","-213,000","0","0","0","601,000","814,000","-213,000","-213,000",
"070831","宏碁凱基76購02  ","0","0","0","0","0","0","0","0","0","-214,000","0","0","0","405,000","619,000","-214,000","-214,000",
"066381","可成亞東73購01  ","0","0","0","0","0","0","0","0","0","-214,000","0","0","0","0","214,000","-214,000","-214,000",
"062310","華固凱基71購01  ","0","0","0","0","0","0","0","0","0","-215,000","0","0","0","70,000","285,000","-215,000","-215,000",
"064905","彩晶國泰73購02  ","0","0","0","0","0","0","0","0","0","-215,000","0","0","0","42,000","257,000","-215,000","-215,000",
"067573","聯鈞元大75購01  ","0","0","0","0","0","0","0","0","0","-215,000","0","0","0","1,000","216,000","-215,000","-215,000",
"070836","華通日盛78購01  ","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","104,000","320,000","-216,000","-216,000",
"070323","彩晶統一76購02  ","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","116,000","332,000","-216,000","-216,000",
"070673","大立光元大76購19","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","288,000","504,000","-216,000","-216,000",
"069501","TPK統一75購04   ","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","0","216,000","-216,000","-216,000",
"069053","南亞科統一75購04","0","0","0","0","0","0","0","0","0","-216,000","0","0","0","0","216,000","-216,000","-216,000",
"069946","京鼎國票76購01  ","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","0","217,000","-217,000","-217,000",
"070207","台光電國票76購01","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","145,000","362,000","-217,000","-217,000",
"05944P","超眾元大87售05  ","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","0","217,000","-217,000","-217,000",
"05559P","揚明光群益86售02","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","0","217,000","-217,000","-217,000",
"064560","彩晶統一72購02  ","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","8,000","225,000","-217,000","-217,000",
"067448","國泰金台新74購01","0","0","0","0","0","0","0","0","0","-217,000","0","0","0","110,000","327,000","-217,000","-217,000",
"071029","和碩康和76購01  ","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","10,000","228,000","-218,000","-218,000",
"069696","訊芯元大76購02  ","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","200,000","418,000","-218,000","-218,000",
"066420","為升凱基73購01  ","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","214,000","432,000","-218,000","-218,000",
"068127","崇越群益74購01  ","0","0","0","0","0","0","0","0","0","-218,000","0","0","0","114,000","332,000","-218,000","-218,000",
"069222","全新國泰76購01  ","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","75,000","294,000","-219,000","-219,000",
"068623","眾達元大75購01  ","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","17,000","236,000","-219,000","-219,000",
"070517","大立光國泰76購06","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","25,000","244,000","-219,000","-219,000",
"068330","中磊凱基75購01  ","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","208,000","427,000","-219,000","-219,000",
"064695","佳世達永昌74購02","0","0","0","0","0","0","0","0","0","-219,000","0","0","0","65,000","284,000","-219,000","-219,000",
"069049","緯創兆豐75購02  ","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","150,000","370,000","-220,000","-220,000",
"069955","創意富邦77購01  ","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","28,000","248,000","-220,000","-220,000",
"06032P","聯發科元富87售04","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","200,000","420,000","-220,000","-220,000",
"05360P","台灣50凱基89售02","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","0","220,000","-220,000","-220,000",
"05274P","大立光中信89售02","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","0","220,000","-220,000","-220,000",
"05225P","可成國票86售03  ","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","0","220,000","-220,000","-220,000",
"068323","南亞科凱基75購02","0","0","0","0","0","0","0","0","0","-220,000","0","0","0","1,105,000","1,325,000","-220,000","-220,000",
"069119","全新永豐75購03  ","0","0","0","0","0","0","0","0","0","-221,000","0","0","0","2,000","223,000","-221,000","-221,000",
"066497","華通國泰74購01  ","0","0","0","0","0","0","0","0","0","-221,000","0","0","0","0","221,000","-221,000","-221,000",
"062446","台橡元大74購02  ","0","0","0","0","0","0","0","0","0","-222,000","0","0","0","605,000","827,000","-222,000","-222,000",
"064688","玉晶光國泰74購05","0","0","0","0","0","0","0","0","0","-222,000","0","0","0","879,000","1,101,000","-222,000","-222,000",
